model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,104,2760,10000,1380,1380,1912,8088,10.5003,4097,0.19482320314305523,0.4408995815899582,0.5447,0.27023561468184004,0.5107624964304781,662.807,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,123,2760,10000,1380,1380,1912,8088,9.6031,4097,0.1969872537659328,0.35564853556485354,0.5996,0.2535421327367636,0.5113355922198908,673.146,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,420,2760,10000,1380,1380,1912,8088,10.0766,4097,0.19570535471595543,0.37656903765690375,0.5849,0.257556787694509,0.5106848657963241,683.958,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,511,2760,10000,1380,1380,1912,8088,10.4192,4097,0.19497206703910613,0.36506276150627615,0.5904,0.2541879096868172,0.5092883226971928,695.113,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,mean,0,0,0,0,0,0,9.96466,4097.0,0.19590791965950805,0.36474895397489543,0.5921,0.2539597704069763,0.5100672091822587,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,std,0,0,0,0,0,0,0.3466684848670266,0.0,0.002639842773991601,0.04510976441690312,0.028218256501775583,0.010824851748179671,0.004684951244125534,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,2,2760,8225,1380,1380,591,7634,8.1263,4097,0.3848334514528703,0.9187817258883249,0.8886322188449848,0.5424575424575424,0.9413230374223075,705.048,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,4,2760,8225,1380,1380,591,7634,8.4359,4097,0.40145454545454545,0.934010152284264,0.8951975683890577,0.5615462868769074,0.9499429704230827,714.189,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,24,2760,8225,1380,1380,591,7634,8.5853,4097,0.4117647058823529,0.9001692047377327,0.9004255319148936,0.5650557620817844,0.9449602521802232,723.483,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,2,27416,belief_bank_facts,42,2760,8225,1380,1380,591,7634,8.6069,4097,0.3783597518952447,0.9289340101522843,0.8852279635258359,0.5377081292850147,0.9494959099619787,732.801,10,2026-07-20T00:19:11.708577+00:00
