model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,123,4978,8225,2489,2489,1067,7158,17.8481,3585,0.7575534266764923,0.9634489222118088,0.955258358662614,0.8481848184818482,0.9846985683696392,519.845,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,420,4978,8225,2489,2489,1067,7158,17.1823,3585,0.7882986913010007,0.9597000937207123,0.961337386018237,0.8655959425190194,0.9842688514407564,537.791,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,511,4978,8225,2489,2489,1067,7158,16.2639,3585,0.8034591194968553,0.9578256794751641,0.9641337386018237,0.8738777255237281,0.9852060585635305,554.821,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,mean,0,0,0,0,0,0,16.88373,3585.0,0.7927577765842131,0.9568884723523899,0.9618115501519757,0.866891307256585,0.9843350765542935,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,std,0,0,0,0,0,0,0.9018414661679736,0.0,0.022463536549947444,0.006188406380213383,0.004079548252427534,0.011921926616724367,0.0014592879441520652,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,2,4978,25686,2489,2489,10018,15668,18.0339,3585,0.45778997940974603,0.8655420243561589,0.5477302810869734,0.5988466452570876,0.6330796932129265,574.273,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,4,4978,25686,2489,2489,10018,15668,17.2585,3585,0.46423654363076117,0.7068277101217808,0.567507591684186,0.5604052075501563,0.5882094384817566,592.993,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,24,4978,25686,2489,2489,10018,15668,16.3144,3585,0.4336105400859652,0.9264324216410461,0.4993381608658413,0.5907326077270703,0.6399181562541523,610.751,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,42,4978,25686,2489,2489,10018,15668,16.0016,3585,0.47903458213256483,0.6637053304052705,0.5873238339951725,0.5564482383463051,0.5845253435315029,628.204,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_constraints,64,4978,25686,2489,2489,10018,15668,16.2436,3585,0.46404183328206705,0.7529446995408265,0.5644709180098108,0.5742016518859666,0.6029273488471326,645.912,10,2026-09-18T18:11:20.653599+00:00
