model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_facts,std,0,0,0,0,0,0,1.3362615410539957,0.0,0.006240107010950158,0.004081603584630554,0.002860245356861162,0.0043423528120718835,0.0025013884823658584,52333.13,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,2,10546,25068,5273,5273,11742,13326,59.549,3073,0.4136067397869973,0.2215976835292114,0.4882320089356949,0.28858204403038873,0.4642798397319855,4764.077,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,4,10546,25068,5273,5273,11742,13326,59.0031,3073,0.4197755960729313,0.2548969511156532,0.48595819371310034,0.3171894870707927,0.4714777306108038,4825.023,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,24,10546,25068,5273,5273,11742,13326,61.4677,3073,0.40232389251997097,0.1887242377789133,0.4886708153821605,0.2569275362318841,0.4608356741072178,4888.402,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,42,10546,25068,5273,5273,11742,13326,60.0514,3073,0.42424909230938496,0.32839380003406576,0.476663475347056,0.3702174643560079,0.4695333103876524,4950.378,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,64,10546,25068,5273,5273,11742,13326,62.9042,3073,0.41275714074293324,0.2375234202009879,0.48456199138343703,0.3015298124222931,0.4669942925686287,5015.191,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,67,10546,25068,5273,5273,11742,13326,61.6132,3073,0.4269074728438686,0.27780616590018736,0.4870352640816978,0.336583604189238,0.464095227464528,5078.727,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,104,10546,25068,5273,5273,11742,13326,63.2295,3073,0.4130790190735695,0.25821836143757454,0.480692516355513,0.3177863955560214,0.46086114800544487,5143.878,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,123,10546,25068,5273,5273,11742,13326,62.5258,3073,0.4109898381633421,0.18599897802759324,0.4938567097494814,0.25609756097560976,0.4690602090986527,5208.328,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,420,10546,25068,5273,5273,11742,13326,61.4638,3073,0.4096854562441607,0.22406745017884516,0.48531992979096855,0.28969390002202156,0.46651813326149005,5271.717,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,511,10546,25068,5273,5273,11742,13326,62.4489,3073,0.40256108330880186,0.23292454437063534,0.4787777245891176,0.2951014242555028,0.4556532887927399,5336.083,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,mean,0,0,0,0,0,0,61.42566000000001,3073.0,0.413593533106596,0.24101515925736675,0.4849768629328227,0.302970922910976,0.4649308854029143,52333.13,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,belief_bank_constraints,std,0,0,0,0,0,0,1.378944557406134,0.0,0.007750847222574865,0.03997535929537768,0.004842314873044151,0.032921126913067034,0.004565099325907071,52333.13,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,halu_eval,2,10546,10000,5273,5273,3259,6741,59.261,3073,0.33217993079584773,0.08837066584841977,0.645,0.1396025206010664,0.5121403333500387,5396.568,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,halu_eval,4,10546,10000,5273,5273,3259,6741,59.1952,3073,0.34022750775594623,0.10095121202822951,0.6432,0.15570279223852343,0.5138709146317122,5456.989,10,2026-07-31T10:58:28.645039+00:00
Falcon3-7B-Base,belief_bank_facts,hidden,2,27416,halu_eval,24,10546,10000,5273,5273,3259,6741,61.594,3073,0.33860977288368893,0.1509665541577171,0.6272,0.20882852292020374,0.509270483449823,5519.808,10,2026-07-31T10:58:28.645039+00:00
