model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,mean,0,0,0,0,0,0,0.011300000000000001,3073.0,0.2672267427234112,0.6551838576928183,0.4255981908374672,0.36272581858925407,0.5005146134356314,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,std,0,0,0,0,0,0,1.734723475976807e-18,0.0,0.02060043080926549,0.2408711634708945,0.10557316600839071,0.09531125576388277,0.012294007050447274,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,2,2,10000,1,1,3259,6741,0.0113,3073,0.3259005145797599,0.9911015648972077,0.329,0.4905087319665907,0.5022255077730499,118.674,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,4,2,10000,1,1,3259,6741,0.0113,3073,0.3253383994300641,0.8407486959189936,0.3799,0.4691379162742916,0.4996723780537403,119.131,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,24,2,10000,1,1,3259,6741,0.0113,3073,0.3253383994300641,0.8407486959189936,0.3799,0.4691379162742916,0.4996723780537403,119.587,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,42,2,10000,1,1,3259,6741,0.0113,3073,0.33083484104419747,0.3927585148818656,0.5432,0.35914702581369246,0.5032151104021094,120.044,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,64,2,10000,1,1,3259,6741,0.0113,3073,0.32480470961168345,0.8803313899969316,0.3646,0.47452861395964274,0.5007943267486216,120.5,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,67,2,10000,1,1,3259,6741,0.0113,3073,0.32156090782769803,0.8521018717397975,0.3659,0.46691887347625055,0.4882585711204088,120.957,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,104,2,10000,1,1,3259,6741,0.0113,3073,0.3253383994300641,0.8407486959189936,0.3799,0.4691379162742916,0.4996723780537403,121.413,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,123,2,10000,1,1,3259,6741,0.0113,3073,0.3253383994300641,0.8407486959189936,0.3799,0.4691379162742916,0.4996723780537403,121.87,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,420,2,10000,1,1,3259,6741,0.0113,3073,0.3271954674220963,0.5670451058606935,0.4789,0.4149545301448299,0.5001630712917645,122.327,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,511,2,10000,1,1,3259,6741,0.0113,3073,0.32890405949043033,0.8278613071494323,0.3934,0.4707729890071541,0.5015103838290814,122.784,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,mean,0,0,0,0,0,0,0.011300000000000001,3073.0,0.32605540976961217,0.7874194538201904,0.39946000000000004,0.45533824294653263,0.4994856483379997,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,halu_eval,std,0,0,0,0,0,0,1.734723475976807e-18,0.0,0.0023686009881408224,0.16481399550982206,0.05987078085343468,0.036909205458681454,0.00392267187842341,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,2,2,3,1,1,1,2,0.011,3073,0.3333333333333333,1.0,0.3333333333333333,0.5,0.75,123.268,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,4,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.3333333333333333,0.0,0.5,123.343,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,24,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.0,0.0,0.0,123.418,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,42,2,3,1,1,1,2,0.011,3073,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,123.493,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,64,2,3,1,1,1,2,0.011,3073,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,123.568,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,67,2,3,1,1,1,2,0.011,3073,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,123.643,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,104,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.3333333333333333,0.0,0.5,123.718,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,123,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.0,0.0,0.0,123.793,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,420,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.0,0.0,0.0,123.868,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,511,2,3,1,1,1,2,0.011,3073,1.0,1.0,1.0,1.0,1.0,123.943,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,mean,0,0,0,0,0,0,0.011,3073.0,0.25,0.5,0.3333333333333333,0.31666666666666665,0.375,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_constraints,std,0,0,0,0,0,0,0.0,0.0,0.30956959368344517,0.5,0.29814239699997197,0.3452052529534663,0.40697051490249264,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,2,2,27416,1,1,7533,19883,0.0113,3073,0.2864007688611245,0.6329483605469268,0.465822877152028,0.3943592076423638,0.5263343326280325,125.036,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,4,2,27416,1,1,7533,19883,0.0113,3073,0.27006568930264935,0.8241072613832471,0.33965567551794573,0.40681520314547837,0.5041148624671372,126.137,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,24,2,27416,1,1,7533,19883,0.0113,3073,0.27006568930264935,0.8241072613832471,0.33965567551794573,0.40681520314547837,0.5041148624671372,127.238,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,42,2,27416,1,1,7533,19883,0.0113,3073,0.27382839031016526,0.6422408071153591,0.4337248322147651,0.3839530177373914,0.5134224480434757,128.338,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,64,2,27416,1,1,7533,19883,0.0113,3073,0.2858167770419426,0.6875082968272932,0.44211409395973156,0.4037734378045453,0.5293206229494447,129.438,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,67,2,27416,1,1,7533,19883,0.0113,3073,0.2707064986549625,0.7614496216646754,0.37080536912751677,0.3994150825151452,0.47296535389135164,130.539,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,104,2,27416,1,1,7533,19883,0.0113,3073,0.27006568930264935,0.8241072613832471,0.33965567551794573,0.40681520314547837,0.5041148624671372,131.639,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,123,2,27416,1,1,7533,19883,0.0113,3073,0.27006568930264935,0.8241072613832471,0.33965567551794573,0.40681520314547837,0.5041148624671372,132.749,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,420,2,27416,1,1,7533,19883,0.0113,3073,0.2765112262521589,0.42506305588742865,0.5364385760140065,0.33505990686966985,0.5181251646972169,133.858,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,511,2,27416,1,1,7533,19883,0.0114,3073,0.26451259583789705,0.3847072879330944,0.5370221768310476,0.31348369300665263,0.47792800413949543,134.973,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,mean,0,0,0,0,0,0,0.01131,3073.0,0.2738039014168848,0.6830346475507767,0.4144550627370879,0.3857305158157681,0.5054555376217567,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,belief_bank_facts,std,0,0,0,0,0,0,3.000000000000034e-05,0.0,0.006798085319677877,0.15668317725981798,0.07613327946175295,0.03186816342032674,0.01746431867678839,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,2,9,halu_eval,2,2,10000,1,1,3259,6741,0.0113,3073,0.3289023427217689,0.7667996317888923,0.4141,0.46034816247582205,0.5071260902732628,135.439,10,2026-07-20T16:01:08.028407+00:00
