model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,std,0,0,0,0,0,0,5.137946909505782,0.0,0.0009445605731202591,0.036028716821217964,0.012876428076139751,0.005642897714476755,0.0016182946874634147,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,2,16830,7683,8415,8415,3606,4077,125.1992,3073,0.7741847826086956,0.7900721020521353,0.7933099049850318,0.7820477628328301,0.8843305607216381,7063.488,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,4,16830,7683,8415,8415,3606,4077,122.9337,3073,0.7697018104366348,0.8017193566278424,0.7943511649095405,0.7853844064113013,0.8843403215228319,7187.742,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,24,16830,7683,8415,8415,3606,4077,128.2851,3073,0.7651757188498403,0.7970049916805324,0.7899258102303788,0.7807660961695192,0.8834755553487761,7317.286,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,42,16830,7683,8415,8415,3606,4077,115.9463,3073,0.7648634172469202,0.7920133111480865,0.7881036053624886,0.7782016348773841,0.8825625293249157,7434.539,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,64,16830,7683,8415,8415,3606,4077,124.4657,3073,0.7615551930396954,0.7767609539656128,0.7810751008720552,0.7690829214717189,0.876041837990834,7560.269,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,67,16830,7683,8415,8415,3606,4077,113.4821,3073,0.7712737127371274,0.7892401552967276,0.7912273851360145,0.7801535087719298,0.8821088391230869,7675.055,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,104,16830,7683,8415,8415,3606,4077,109.4297,3073,0.7596204533473906,0.7992235163616195,0.7870623454379799,0.778918918918919,0.8802374860747036,7785.778,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,123,16830,7683,8415,8415,3606,4077,114.9731,3073,0.7595570788294226,0.7989462007764836,0.7869321879474164,0.7787538856602244,0.8805107204886087,7902.048,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,420,16830,7683,8415,8415,3606,4077,126.5099,3073,0.7725923927704343,0.7942318358291736,0.7937003774567226,0.7832626828934773,0.8820298004402495,8029.827,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,511,16830,7683,8415,8415,3606,4077,123.0111,3073,0.7685309071447686,0.7964503605102606,0.7918781725888325,0.7822415906305324,0.8838546961561217,8154.198,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,mean,0,0,0,0,0,0,120.42358999999999,3073.0,0.7667055467010929,0.7935662784248475,0.7897566054926461,0.7798813408637837,0.8819492347191765,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,2,25610,belief_bank_constraints,std,0,0,0,0,0,0,6.081047121746386,0.0,0.005072777367691013,0.006810003539953772,0.0038641871640546807,0.004176875860931971,0.002401109847105332,93059.129,10,2026-09-24T14:37:13.525546+00:00
